"match_id","series","round_num","tick","seconds","clock_time","attacker_steam_id","attacker_name","attacker_side","attacker_team","attacker_x","attacker_y","attacker_z","attacker_area_name","attacker_area_id","victim_steam_id","victim_name","victim_x","victim_y","victim_z","victim_area_name","victim_area_id","is_trade","player_traded_steam_id","player_traded_team","is_first_kill","is_teamkill","weapon","created_at","idx"
"2hwmhm2w",1,7,108982,60.234375,"00:55","76561198314392309","n0te","T","mastermix123",660.0188598632812,2621.137939453125,147.22613525390625,"BombsiteB","2736","76561198032071879","n0tice",1555.11474609375,2797.291015625,127.67109680175781,"Ruins","48",True,"76561198821532633","mastermix123",False,False,"AK-47","2023-06-05 10:21:16.653722+00",42
"2hwmhm2w",1,7,111816,82.375,"00:33","76561198314392309","n0te","T","mastermix123",867.603271484375,3202.298095703125,160.03125,"Ruins","2814","76561197971923260","simixinho",2206.562744140625,2494.866943359375,128.02008056640625,"CTSpawn","2",False,NULL,NULL,False,False,"AK-47","2023-06-05 10:21:16.653722+00",43
"2hwmhm2w",1,7,112534,2.515625,"00:38","76561198246325048","swiiffter","CT","EC Brugge",1404.7607421875,2766.427734375,128.02725219726562,"","2826","76561198314392309","n0te",912.9201049804688,3401.553955078125,128.03125,"Ruins","827",False,NULL,NULL,False,False,"AK-47","2023-06-05 10:21:16.653722+00",44
"2hwmhm2w",1,7,116136,30.65625,"00:10","76561198037278295","Beruya","T","mastermix123",517.2750244140625,3473.89794921875,160.03125,"BombsiteB","6","76561198246325048","swiiffter",485.9691162109375,2499.978271484375,160.03125,"BombsiteB","287",False,NULL,NULL,False,False,"AK-47","2023-06-05 10:21:16.653722+00",45
"2hwmhm2w",1,8,121717,21.609375,"01:34","76561198140853900","Stev0se","CT","EC Brugge",1387.8851318359375,548.3762817382812,132.22323608398438,"TopofMid","2801","76561198100798845","Arttub0b",286.0131530761719,689.1893920898438,27.654054641723633,"Underpass","700",False,NULL,NULL,True,False,"AWP","2023-06-05 10:21:16.653722+00",46
"2hwmhm2w",1,8,129161,79.765625,"00:36","76561198246325048","swiiffter","CT","EC Brugge",1851.4039306640625,278.5371398925781,160.03125,"BombsiteA","157","76561198191301766","RONDE",2199.2177734375,690.69140625,157.55999755859375,"BombsiteA","2724",False,NULL,NULL,False,False,"M4A4","2023-06-05 10:21:16.653722+00",47
"2hwmhm2w",1,8,129195,80.03125,"00:35","76561198037278295","Beruya","T","mastermix123",2390.564453125,944.18896484375,160.03125,"BombsiteA","570","76561198246325048","swiiffter",1851.8739013671875,278.1593017578125,160.03125,"BombsiteA","157",True,"76561198191301766","mastermix123",False,False,"AK-47","2023-06-05 10:21:16.653722+00",48
"2hwmhm2w",1,8,130219,88.03125,"00:27","76561197971923260","simixinho","CT","EC Brugge",2608.457275390625,-276.1033630371094,87.03125,"Pit","2533","76561198037278295","Beruya",2618.358154296875,77.47164154052734,212.03125,"Graveyard","128",False,NULL,NULL,False,False,"M4A4","2023-06-05 10:21:16.653722+00",49
"2hwmhm2w",1,8,131267,7.890625,"00:33","76561198314392309","n0te","T","mastermix123",1872.2042236328125,284.1336669921875,160.03125,"BombsiteA","157","76561197971923260","simixinho",2535.70947265625,-462.0879211425781,85.53397369384766,"Pit","237",False,NULL,NULL,False,False,"AK-47","2023-06-05 10:21:16.653722+00",50
"2hwmhm2w",1,8,132535,17.796875,"00:23","76561198315324300","MAGILA-","CT","EC Brugge",2117.630859375,595.0293579101562,160.03125,"BombsiteA","3128","76561198314392309","n0te",1823.836669921875,408.0898132324219,160.03125,"BombsiteA","360",False,NULL,NULL,False,False,"M4A1","2023-06-05 10:21:16.653722+00",51
